trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
475696538,6,1/1/2025 11:23,1/1/2025 11:29,4558,34.025688,-118.395302,4558,34.025688,-118.395302,15812,30,Round Trip,Monthly Pass,standard
475729709,174,1/1/2025 11:23,1/1/2025 14:17,4214,33.99556,-118.481552,4214,33.99556,-118.481552,06572,1,Round Trip,Walk-up,standard
475706451,49,1/1/2025 11:23,1/1/2025 12:12,4599,34.168751,-118.36187,4599,34.168751,-118.36187,13751,1,Round Trip,Walk-up,standard
475697733,21,1/1/2025 11:26,1/1/2025 11:47,3011,34.041119,-118.26796,3008,34.046612,-118.262733,29921,30,One Way,Monthly Pass,electric
475697744,21,1/1/2025 11:26,1/1/2025 11:47,3011,34.041119,-118.26796,3008,34.046612,-118.262733,25257,30,One Way,Monthly Pass,electric
475734742,206,1/1/2025 11:26,1/1/2025 14:52,4214,33.99556,-118.481552,4214,33.99556,-118.481552,30534,1,Round Trip,One Day Pass,electric
475697977,25,1/1/2025 11:26,1/1/2025 11:51,4215,34.014309,-118.491341,3000,,,13578,30,One Way,Monthly Pass,standard
475734799,206,1/1/2025 11:26,1/1/2025 14:52,4214,33.99556,-118.481552,4214,33.99556,-118.481552,29866,1,Round Trip,One Day Pass,electric
475734637,205,1/1/2025 11:27,1/1/2025 14:52,4214,33.99556,-118.481552,4214,33.99556,-118.481552,26554,1,Round Trip,One Day Pass,electric
475719042,133,1/1/2025 11:27,1/1/2025 13:40,4215,34.014309,-118.491341,4214,33.99556,-118.481552,12014,1,One Way,Walk-up,standard
475734773,205,1/1/2025 11:27,1/1/2025 14:52,4214,33.99556,-118.481552,4214,33.99556,-118.481552,24123,1,Round Trip,One Day Pass,electric
475716972,20,1/1/2025 11:28,1/1/2025 11:48,4213,33.995369,-118.464798,3000,,,26728,30,One Way,Monthly Pass,electric
475696995,6,1/1/2025 11:28,1/1/2025 11:34,4557,34.011799,-118.419441,4556,34.009022,-118.425011,24018,365,One Way,Annual Pass,electric
475697513,12,1/1/2025 11:30,1/1/2025 11:42,4312,34.06699,-118.290878,4538,34.06543,-118.308823,13721,30,One Way,Monthly Pass,standard
475697450,11,1/1/2025 11:30,1/1/2025 11:41,3077,34.039871,-118.250038,3008,34.046612,-118.262733,14064,30,One Way,Monthly Pass,standard
475718711,124,1/1/2025 11:30,1/1/2025 13:34,3048,34.041691,-118.235352,3064,34.046131,-118.257591,19289,30,One Way,Monthly Pass,electric
475698463,27,1/1/2025 11:31,1/1/2025 11:58,4216,34.023392,-118.479637,4216,34.023392,-118.479637,25378,30,Round Trip,Monthly Pass,electric
475707903,59,1/1/2025 11:31,1/1/2025 12:30,4672,34.045021,-118.253189,3027,34.04998,-118.247162,25591,30,One Way,Monthly Pass,electric
475705740,30,1/1/2025 11:31,1/1/2025 12:01,4572,34.02948,-118.410469,4572,34.02948,-118.410469,16083,1,Round Trip,One Day Pass,standard
475698279,24,1/1/2025 11:32,1/1/2025 11:56,4215,34.014309,-118.491341,4210,33.984341,-118.47155,06172,30,One Way,Monthly Pass,standard
475698290,24,1/1/2025 11:33,1/1/2025 11:57,4215,34.014309,-118.491341,4210,33.984341,-118.47155,13595,30,One Way,Monthly Pass,standard
475709530,80,1/1/2025 11:34,1/1/2025 12:54,4214,33.99556,-118.481552,4212,33.988129,-118.471741,06444,1,One Way,One Day Pass,standard
475697217,2,1/1/2025 11:35,1/1/2025 11:37,4548,34.026829,-118.393517,4558,34.025688,-118.395302,22175,30,One Way,Monthly Pass,electric
475697978,15,1/1/2025 11:36,1/1/2025 11:51,4217,34.04031,-118.25827,3006,34.04554,-118.256668,23942,30,One Way,Monthly Pass,electric
475707541,49,1/1/2025 11:36,1/1/2025 12:25,3034,34.042061,-118.263382,3034,34.042061,-118.263382,15560,1,Round Trip,Walk-up,standard
475906407,1228,1/1/2025 11:37,1/2/2025 8:05,4214,33.99556,-118.481552,4214,33.99556,-118.481552,18419,1,Round Trip,One Day Pass,electric
475730401,166,1/1/2025 11:37,1/1/2025 14:23,4214,33.99556,-118.481552,4214,33.99556,-118.481552,24411,1,Round Trip,One Day Pass,electric
475709542,77,1/1/2025 11:37,1/1/2025 12:54,4214,33.99556,-118.481552,4212,33.988129,-118.471741,05727,1,One Way,One Day Pass,standard
475698380,19,1/1/2025 11:38,1/1/2025 11:57,4562,34.02697,-118.428207,4555,34.005871,-118.429161,30594,30,One Way,Monthly Pass,electric
475706452,32,1/1/2025 11:40,1/1/2025 12:12,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13530,1,Round Trip,One Day Pass,standard
475706477,32,1/1/2025 11:40,1/1/2025 12:12,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14001,1,Round Trip,One Day Pass,standard
475697642,3,1/1/2025 11:42,1/1/2025 11:45,3008,34.046612,-118.262733,3035,34.048401,-118.260948,13000,30,One Way,Monthly Pass,standard
475697804,5,1/1/2025 11:43,1/1/2025 11:48,3054,34.039219,-118.236488,3058,34.035801,-118.23317,13727,30,One Way,Monthly Pass,standard
475706111,23,1/1/2025 11:44,1/1/2025 12:07,4487,34.062111,-118.446922,4487,34.062111,-118.446922,29986,30,Round Trip,Monthly Pass,electric
475698255,12,1/1/2025 11:44,1/1/2025 11:56,3022,34.04607,-118.233093,3014,34.05661,-118.237213,12175,30,One Way,Monthly Pass,standard
475698264,11,1/1/2025 11:45,1/1/2025 11:56,3022,34.04607,-118.233093,3014,34.05661,-118.237213,20226,30,One Way,Monthly Pass,standard
475698272,11,1/1/2025 11:45,1/1/2025 11:56,3022,34.04607,-118.233093,3014,34.05661,-118.237213,20006,30,One Way,Monthly Pass,standard
475698265,11,1/1/2025 11:45,1/1/2025 11:56,3022,34.04607,-118.233093,3014,34.05661,-118.237213,13693,30,One Way,Monthly Pass,standard
475698274,11,1/1/2025 11:45,1/1/2025 11:56,3022,34.04607,-118.233093,3014,34.05661,-118.237213,13556,30,One Way,Monthly Pass,standard
475733089,176,1/1/2025 11:47,1/1/2025 14:43,4543,33.95718,-118.451248,4543,33.95718,-118.451248,16155,1,Round Trip,One Day Pass,standard
475698548,11,1/1/2025 11:48,1/1/2025 11:59,4491,34.04744,-118.24794,3035,34.048401,-118.260948,30090,30,One Way,Monthly Pass,electric
475709032,57,1/1/2025 11:49,1/1/2025 12:46,3058,34.035801,-118.23317,3054,34.039219,-118.236488,27765,30,One Way,Monthly Pass,electric
475698049,2,1/1/2025 11:50,1/1/2025 11:52,4511,34.056278,-118.231773,4511,34.056278,-118.231773,15668,1,Round Trip,Walk-up,standard
475698219,3,1/1/2025 11:52,1/1/2025 11:55,3006,34.04554,-118.256668,3035,34.048401,-118.260948,23942,30,One Way,Monthly Pass,electric
476434771,1440,1/1/2025 11:55,1/4/2025 12:27,4211,33.984928,-118.469963,3000,,,19365,1,One Way,One Day Pass,electric
475698362,1,1/1/2025 11:56,1/1/2025 11:57,3035,34.048401,-118.260948,3008,34.046612,-118.262733,23942,30,One Way,Monthly Pass,electric
475698445,1,1/1/2025 11:57,1/1/2025 11:58,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14787,1,Round Trip,One Day Pass,standard
475706966,20,1/1/2025 11:58,1/1/2025 12:18,3008,34.046612,-118.262733,3064,34.046131,-118.257591,25257,30,One Way,Monthly Pass,electric
475709354,54,1/1/2025 11:58,1/1/2025 12:52,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13234,1,Round Trip,One Day Pass,standard
475707061,22,1/1/2025 11:58,1/1/2025 12:20,4555,34.005871,-118.429161,4564,34.035351,-118.434143,28380,30,One Way,Monthly Pass,electric
475708425,39,1/1/2025 11:58,1/1/2025 12:37,4214,33.99556,-118.481552,4214,33.99556,-118.481552,06352,1,Round Trip,Walk-up,standard
475709356,53,1/1/2025 11:59,1/1/2025 12:52,4544,33.928459,-118.435204,4544,33.928459,-118.435204,20247,1,Round Trip,One Day Pass,standard
475717501,71,1/1/2025 11:59,1/1/2025 13:10,3054,34.039219,-118.236488,3054,34.039219,-118.236488,13924,30,Round Trip,Monthly Pass,standard
475889817,10,1/1/2025 12:00,1/1/2025 12:10,3008,34.046612,-118.262733,3000,,,29921,30,One Way,Monthly Pass,electric
475706306,10,1/1/2025 12:00,1/1/2025 12:10,4491,34.04744,-118.24794,3022,34.04607,-118.233093,13560,30,One Way,Monthly Pass,standard
475706300,10,1/1/2025 12:00,1/1/2025 12:10,4491,34.04744,-118.24794,3022,34.04607,-118.233093,15216,30,One Way,Monthly Pass,standard
475708847,42,1/1/2025 12:01,1/1/2025 12:43,3030,34.051941,-118.24353,3035,34.048401,-118.260948,28788,30,One Way,Monthly Pass,electric
475706586,10,1/1/2025 12:03,1/1/2025 12:13,4210,33.984341,-118.47155,4214,33.99556,-118.481552,29290,30,One Way,Monthly Pass,electric
475706085,2,1/1/2025 12:04,1/1/2025 12:06,3008,34.046612,-118.262733,3035,34.048401,-118.260948,13824,30,One Way,Monthly Pass,standard
475707009,14,1/1/2025 12:05,1/1/2025 12:19,4446,34.05323,-118.278419,4456,34.052429,-118.302017,15456,30,One Way,Monthly Pass,standard
475707964,26,1/1/2025 12:05,1/1/2025 12:31,4204,33.988419,-118.45163,4552,33.990971,-118.421303,13567,1,One Way,Walk-up,standard
475707025,15,1/1/2025 12:05,1/1/2025 12:20,3008,34.046612,-118.262733,3047,34.039982,-118.266403,14064,30,One Way,Monthly Pass,standard
475708429,31,1/1/2025 12:06,1/1/2025 12:37,4214,33.99556,-118.481552,4214,33.99556,-118.481552,12002,1,Round Trip,Walk-up,standard
475707069,14,1/1/2025 12:06,1/1/2025 12:20,3008,34.046612,-118.262733,3047,34.039982,-118.266403,23942,30,One Way,Monthly Pass,electric
475707795,20,1/1/2025 12:08,1/1/2025 12:28,4210,33.984341,-118.47155,4214,33.99556,-118.481552,13595,1,One Way,Walk-up,standard
475861062,855,1/1/2025 12:08,1/2/2025 2:23,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15686,1,One Way,Walk-up,standard
475706445,1,1/1/2025 12:10,1/1/2025 12:11,4543,33.95718,-118.451248,4543,33.95718,-118.451248,23001,1,Round Trip,One Day Pass,electric
475728653,115,1/1/2025 12:11,1/1/2025 14:06,4543,33.95718,-118.451248,4543,33.95718,-118.451248,30270,1,Round Trip,Walk-up,electric
475708726,30,1/1/2025 12:12,1/1/2025 12:42,4578,34.04298,-118.252953,3058,34.035801,-118.23317,13629,30,One Way,Monthly Pass,standard
475706606,1,1/1/2025 12:12,1/1/2025 12:13,4543,33.95718,-118.451248,4543,33.95718,-118.451248,22081,1,Round Trip,One Day Pass,electric
475731750,138,1/1/2025 12:13,1/1/2025 14:31,4598,34.16552,-118.375153,4603,34.152142,-118.361954,29995,30,One Way,Monthly Pass,electric
475709335,37,1/1/2025 12:14,1/1/2025 12:51,4213,33.995369,-118.464798,4215,34.014309,-118.491341,05847,30,One Way,Monthly Pass,standard
475708637,27,1/1/2025 12:14,1/1/2025 12:41,4514,34.046211,-118.451172,4215,34.014309,-118.491341,15219,30,One Way,Monthly Pass,standard
475707763,14,1/1/2025 12:14,1/1/2025 12:28,4306,34.057652,-118.292183,4454,34.017899,-118.291718,06299,30,One Way,Monthly Pass,standard
475708645,27,1/1/2025 12:14,1/1/2025 12:41,4514,34.046211,-118.451172,4215,34.014309,-118.491341,13524,30,One Way,Monthly Pass,standard
475906837,1211,1/1/2025 12:14,1/2/2025 8:25,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15137,1,Round Trip,Walk-up,standard
475709316,37,1/1/2025 12:14,1/1/2025 12:51,4213,33.995369,-118.464798,4215,34.014309,-118.491341,15757,30,One Way,Monthly Pass,standard
475728564,111,1/1/2025 12:15,1/1/2025 14:06,4543,33.95718,-118.451248,4543,33.95718,-118.451248,22477,1,Round Trip,One Day Pass,electric
475707722,13,1/1/2025 12:15,1/1/2025 12:28,4214,33.99556,-118.481552,4210,33.984341,-118.47155,29290,30,One Way,Monthly Pass,electric
475708532,24,1/1/2025 12:15,1/1/2025 12:39,4202,33.991161,-118.468292,4215,34.014309,-118.491341,25848,1,One Way,One Day Pass,electric
475720640,104,1/1/2025 12:15,1/1/2025 13:59,4214,33.99556,-118.481552,4214,33.99556,-118.481552,12999,1,Round Trip,Walk-up,standard
475708730,26,1/1/2025 12:16,1/1/2025 12:42,4578,34.04298,-118.252953,3058,34.035801,-118.23317,13317,1,One Way,Walk-up,standard
475707434,6,1/1/2025 12:18,1/1/2025 12:24,4562,34.02697,-118.428207,4559,34.022282,-118.415833,30593,1,One Way,Walk-up,electric
475707701,8,1/1/2025 12:19,1/1/2025 12:27,4215,34.014309,-118.491341,4216,34.023392,-118.479637,14024,30,One Way,Monthly Pass,standard
475708497,20,1/1/2025 12:19,1/1/2025 12:39,3064,34.046131,-118.257591,3064,34.046131,-118.257591,25257,30,Round Trip,Monthly Pass,electric
475707022,1,1/1/2025 12:19,1/1/2025 12:20,4456,34.052429,-118.302017,4456,34.052429,-118.302017,29206,30,Round Trip,Monthly Pass,electric
475717555,51,1/1/2025 12:20,1/1/2025 13:11,4210,33.984341,-118.47155,4215,34.014309,-118.491341,13607,1,One Way,Walk-up,standard
475708170,13,1/1/2025 12:20,1/1/2025 12:33,4456,34.052429,-118.302017,4523,34.068748,-118.30928,22398,30,One Way,Monthly Pass,electric
475717515,50,1/1/2025 12:21,1/1/2025 13:11,4564,34.035351,-118.434143,4564,34.035351,-118.434143,28380,30,Round Trip,Monthly Pass,electric
475787347,230,1/1/2025 12:21,1/1/2025 16:11,4447,34.0616,-118.28199,4447,34.0616,-118.28199,23796,1,Round Trip,Walk-up,electric
475707859,7,1/1/2025 12:22,1/1/2025 12:29,4208,33.99868,-118.472977,4206,33.998341,-118.461014,13699,30,One Way,Monthly Pass,standard
475748383,203,1/1/2025 12:24,1/1/2025 15:47,4544,33.928459,-118.435204,4544,33.928459,-118.435204,13530,1,Round Trip,One Day Pass,standard
475708381,13,1/1/2025 12:24,1/1/2025 12:37,4491,34.04744,-118.24794,3047,34.039982,-118.266403,15858,30,One Way,Monthly Pass,standard
475717502,45,1/1/2025 12:25,1/1/2025 13:10,4210,33.984341,-118.47155,4215,34.014309,-118.491341,05777,1,One Way,Walk-up,standard
475707619,1,1/1/2025 12:25,1/1/2025 12:26,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14001,1,Round Trip,One Day Pass,standard
475717558,45,1/1/2025 12:26,1/1/2025 13:11,4210,33.984341,-118.47155,4215,34.014309,-118.491341,13988,1,One Way,Walk-up,standard
475707718,1,1/1/2025 12:27,1/1/2025 12:28,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14787,1,Round Trip,One Day Pass,standard
475730902,118,1/1/2025 12:28,1/1/2025 14:26,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13272,1,Round Trip,Walk-up,standard
475734314,142,1/1/2025 12:28,1/1/2025 14:50,4210,33.984341,-118.47155,4215,34.014309,-118.491341,14088,1,One Way,Walk-up,standard
475730950,119,1/1/2025 12:28,1/1/2025 14:27,4543,33.95718,-118.451248,4543,33.95718,-118.451248,30084,1,Round Trip,Walk-up,electric
475709344,24,1/1/2025 12:28,1/1/2025 12:52,4216,34.023392,-118.479637,4564,34.035351,-118.434143,24141,30,One Way,Monthly Pass,electric
475708909,14,1/1/2025 12:30,1/1/2025 12:44,4206,33.998341,-118.461014,4206,33.998341,-118.461014,26704,30,Round Trip,Monthly Pass,electric
475708436,7,1/1/2025 12:31,1/1/2025 12:38,3027,34.04998,-118.247162,3064,34.046131,-118.257591,25591,30,One Way,Monthly Pass,electric
475708097,1,1/1/2025 12:31,1/1/2025 12:32,4475,34.045181,-118.243248,4475,34.045181,-118.243248,06712,365,Round Trip,Annual Pass,standard
475718626,60,1/1/2025 12:32,1/1/2025 13:32,4543,33.95718,-118.451248,4543,33.95718,-118.451248,23001,1,Round Trip,Walk-up,electric
475727854,21,1/1/2025 12:33,1/1/2025 12:54,3079,34.05014,-118.233192,3000,,,06525,365,One Way,Annual Pass,standard
475709043,12,1/1/2025 12:34,1/1/2025 12:46,4549,34.022449,-118.438332,4555,34.005871,-118.429161,06170,30,One Way,Monthly Pass,standard
475709348,18,1/1/2025 12:34,1/1/2025 12:52,4569,34.02655,-118.408463,4556,34.009022,-118.425011,05729,30,One Way,Monthly Pass,standard
475735390,140,1/1/2025 12:35,1/1/2025 14:55,4546,34.031399,-118.453629,4549,34.022449,-118.438332,24065,1,One Way,One Day Pass,electric
475748401,190,1/1/2025 12:37,1/1/2025 15:47,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14001,1,Round Trip,One Day Pass,standard
475889879,10,1/1/2025 12:37,1/1/2025 12:47,3047,34.039982,-118.266403,3000,,,05989,30,One Way,Monthly Pass,standard
475748402,188,1/1/2025 12:39,1/1/2025 15:47,4544,33.928459,-118.435204,4544,33.928459,-118.435204,14787,1,Round Trip,One Day Pass,standard
475709489,15,1/1/2025 12:39,1/1/2025 12:54,3064,34.046131,-118.257591,4446,34.05323,-118.278419,25257,30,One Way,Monthly Pass,electric
475709037,6,1/1/2025 12:40,1/1/2025 12:46,3068,34.0532,-118.250954,4672,34.045021,-118.253189,12361,30,One Way,Monthly Pass,standard
475719819,70,1/1/2025 12:40,1/1/2025 13:50,4216,34.023392,-118.479637,4547,33.9897,-118.448883,29601,1,One Way,Walk-up,electric
475709650,13,1/1/2025 12:42,1/1/2025 12:55,4212,33.988129,-118.471741,4632,33.986671,-118.440948,12055,30,One Way,Monthly Pass,standard
475709461,10,1/1/2025 12:43,1/1/2025 12:53,4212,33.988129,-118.471741,4212,33.988129,-118.471741,15482,1,Round Trip,Walk-up,standard
475709966,16,1/1/2025 12:43,1/1/2025 12:59,4215,34.014309,-118.491341,4214,33.99556,-118.481552,25848,30,One Way,Monthly Pass,electric
475709539,11,1/1/2025 12:43,1/1/2025 12:54,4212,33.988129,-118.471741,4212,33.988129,-118.471741,14891,1,Round Trip,Walk-up,standard
475709967,16,1/1/2025 12:43,1/1/2025 12:59,4215,34.014309,-118.491341,4214,33.99556,-118.481552,13524,30,One Way,Monthly Pass,standard
475719043,57,1/1/2025 12:43,1/1/2025 13:40,4523,34.068748,-118.30928,4523,34.068748,-118.30928,22398,1,Round Trip,Walk-up,electric
475715894,18,1/1/2025 12:43,1/1/2025 13:01,4689,34.023849,-118.426071,4561,34.020061,-118.422684,16201,30,One Way,Monthly Pass,standard
475709491,11,1/1/2025 12:43,1/1/2025 12:54,4212,33.988129,-118.471741,4212,33.988129,-118.471741,05790,1,Round Trip,Walk-up,standard
475709653,12,1/1/2025 12:43,1/1/2025 12:55,4523,34.068748,-118.30928,4538,34.06543,-118.308823,29875,1,One Way,Walk-up,electric
475719232,58,1/1/2025 12:44,1/1/2025 13:42,4552,33.990971,-118.421303,4210,33.984341,-118.47155,06053,30,One Way,Monthly Pass,standard
475719259,58,1/1/2025 12:44,1/1/2025 13:42,4552,33.990971,-118.421303,4210,33.984341,-118.47155,13567,30,One Way,Monthly Pass,standard
475717459,23,1/1/2025 12:46,1/1/2025 13:09,4206,33.998341,-118.461014,4215,34.014309,-118.491341,26704,30,One Way,Monthly Pass,electric
475735355,129,1/1/2025 12:46,1/1/2025 14:55,4581,33.970242,-118.426071,4581,33.970242,-118.426071,13883,1,Round Trip,Walk-up,standard
475717630,25,1/1/2025 12:47,1/1/2025 13:12,4555,34.005871,-118.429161,4206,33.998341,-118.461014,30594,30,One Way,Monthly Pass,electric
475709747,9,1/1/2025 12:47,1/1/2025 12:56,4205,33.993771,-118.453667,4553,33.99958,-118.44136,13655,30,One Way,Monthly Pass,standard
475709734,9,1/1/2025 12:47,1/1/2025 12:56,4205,33.993771,-118.453667,4553,33.99958,-118.44136,15288,30,One Way,Monthly Pass,standard
475717129,15,1/1/2025 12:48,1/1/2025 13:03,3006,34.04554,-118.256668,4672,34.045021,-118.253189,28050,30,One Way,Monthly Pass,electric
475805185,15,1/1/2025 12:49,1/1/2025 13:04,4401,34.075611,-118.291862,3000,,,19331,30,One Way,Monthly Pass,electric
475717329,14,1/1/2025 12:52,1/1/2025 13:06,4556,34.009022,-118.425011,4660,33.997238,-118.446732,24018,30,One Way,Monthly Pass,electric
475730379,90,1/1/2025 12:53,1/1/2025 14:23,4581,33.970242,-118.426071,4581,33.970242,-118.426071,30432,30,Round Trip,Monthly Pass,electric
475717722,21,1/1/2025 12:53,1/1/2025 13:14,4564,34.035351,-118.434143,4548,34.026829,-118.393517,24141,30,One Way,Monthly Pass,electric
475720051,61,1/1/2025 12:53,1/1/2025 13:54,4664,34.055161,-118.30899,3014,34.05661,-118.237213,13669,1,One Way,Walk-up,standard
475717177,10,1/1/2025 12:53,1/1/2025 13:03,3035,34.048401,-118.260948,3032,34.049889,-118.255882,28788,30,One Way,Monthly Pass,electric
475717800,21,1/1/2025 12:54,1/1/2025 13:15,4215,34.014309,-118.491341,4202,33.991161,-118.468292,15757,30,One Way,Monthly Pass,standard
475718120,25,1/1/2025 12:55,1/1/2025 13:20,4210,33.984341,-118.47155,4567,34.02018,-118.40403,29290,30,One Way,Monthly Pass,electric
475747290,162,1/1/2025 12:55,1/1/2025 15:37,4214,33.99556,-118.481552,4214,33.99556,-118.481552,13806,1,Round Trip,One Day Pass,standard
475719090,45,1/1/2025 12:56,1/1/2025 13:41,4538,34.06543,-118.308823,4523,34.068748,-118.30928,21996,1,One Way,Walk-up,electric
475787531,30,1/1/2025 13:02,1/1/2025 13:32,4473,34.07159,-118.282288,3000,,,06681,30,One Way,Monthly Pass,standard
475718897,35,1/1/2025 13:03,1/1/2025 13:38,4561,34.020061,-118.422684,4567,34.02018,-118.40403,13652,30,One Way,Monthly Pass,standard
475720059,51,1/1/2025 13:03,1/1/2025 13:54,4215,34.014309,-118.491341,4210,33.984341,-118.47155,15375,1,One Way,Walk-up,standard
475718925,36,1/1/2025 13:03,1/1/2025 13:39,4672,34.045021,-118.253189,3008,34.046612,-118.262733,28050,30,One Way,Monthly Pass,electric
475718121,15,1/1/2025 13:06,1/1/2025 13:21,4660,33.997238,-118.446732,4209,33.996239,-118.477448,24216,30,One Way,Monthly Pass,electric
475718104,13,1/1/2025 13:07,1/1/2025 13:20,4557,34.011799,-118.419441,4563,34.017448,-118.409569,13993,365,One Way,Annual Pass,standard
475728919,61,1/1/2025 13:07,1/1/2025 14:08,4545,33.95879,-118.44828,4543,33.95718,-118.451248,22297,1,One Way,Walk-up,electric
475718398,18,1/1/2025 13:08,1/1/2025 13:26,3064,34.046131,-118.257591,3064,34.046131,-118.257591,20200,30,Round Trip,Monthly Pass,standard
475720090,46,1/1/2025 13:09,1/1/2025 13:55,4215,34.014309,-118.491341,4210,33.984341,-118.47155,13554,1,One Way,Walk-up,standard
475718283,12,1/1/2025 13:11,1/1/2025 13:23,3011,34.041119,-118.26796,3035,34.048401,-118.260948,16131,30,One Way,Monthly Pass,standard
475718055,8,1/1/2025 13:11,1/1/2025 13:19,4210,33.984341,-118.47155,4212,33.988129,-118.471741,15636,30,One Way,Monthly Pass,standard
475718599,19,1/1/2025 13:13,1/1/2025 13:32,4214,33.99556,-118.481552,4215,34.014309,-118.491341,06175,1,One Way,Walk-up,standard
475749392,162,1/1/2025 13:13,1/1/2025 15:55,4401,34.075611,-118.291862,4215,34.014309,-118.491341,13743,1,One Way,Walk-up,standard
475718593,18,1/1/2025 13:13,1/1/2025 13:31,4214,33.99556,-118.481552,4215,34.014309,-118.491341,13524,1,One Way,Walk-up,standard
