Loan_ID,Gender,Married,ApplicantIncome,LoanAmount,Loan_Status
LP001123,Male,Yes,2400.0,75.0,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP001325,Male,No,3620.0,25.0,Y
LP002618,Male,Yes,4050.0,138.0,N
LP002541,Male,Yes,10833.0,234.0,Y
LP001136,Male,Yes,4695.0,,Y
LP002086,Female,Yes,,110.0,N
LP002209,Female,No,2764.0,110.0,Y
LP002777,Male,Yes,2785.0,110.0,Y
LP002974,Male,Yes,3232.0,108.0,Y
LP001497,Male,Yes,,185.0,N
LP002100,Male,No,2833.0,71.0,Y
LP001123,Male,Yes,,75.0,Y
LP002239,Male,No,2346.0,132.0,Y
LP001562,Male,Yes,7933.0,275.0,N
LP002031,Male,Yes,3399.0,,Y
LP001259,Male,Yes,1000.0,110.0,N
LP001836,Female,No,3427.0,138.0,N
LP001664,Male,No,4191.0,120.0,Y
LP001280,Male,Yes,3333.0,99.0,Y
LP002317,Male,Yes,81000.0,360.0,N
LP001996,Male,No,20233.0,480.0,N
LP001151,Female,No,4000.0,144.0,Y
LP001552,Male,Yes,4583.0,255.0,Y
LP002144,Female,No,3813.0,116.0,Y
LP001497,Male,Yes,5042.0,185.0,N
LP002314,Female,No,2213.0,66.0,Y
LP002229,Male,No,5941.0,296.0,Y
LP001006,Male,Yes,2583.0,120.0,Y
LP001155,Female,Yes,1928.0,100.0,Y
LP002522,Female,No,2500.0,93.0,Y
LP002368,Male,Yes,5935.0,133.0,Y
LP001953,Male,Yes,6875.0,200.0,Y
LP002379,Male,No,,105.0,N
LP001489,Female,Yes,4583.0,,N
LP001322,Male,No,4133.0,122.0,Y
LP001504,Male,No,6950.0,175.0,Y
LP002527,Male,Yes,16525.0,150.0,Y
LP001138,Male,Yes,5649.0,44.0,Y
LP002114,Female,No,4160.0,71.0,Y
LP002031,Male,Yes,3399.0,,Y
LP001754,Male,Yes,4735.0,138.0,N
LP002187,Male,No,2500.0,,N
LP001492,Male,No,14999.0,242.0,N
LP002219,Male,Yes,8750.0,130.0,Y
LP001282,Male,Yes,2500.0,104.0,Y
LP002731,Female,No,18165.0,125.0,Y
LP002586,Female,Yes,3326.0,105.0,Y
LP002732,Male,No,2550.0,126.0,Y
LP002522,Female,No,2500.0,93.0,Y
LP001316,Male,Yes,2958.0,131.0,Y
LP002723,Male,No,3588.0,110.0,N
LP001637,Male,Yes,33846.0,260.0,N
LP002912,Male,Yes,4283.0,172.0,N
LP001940,Male,Yes,3153.0,134.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP002798,Male,Yes,3887.0,162.0,Y
LP002368,Male,Yes,5935.0,133.0,Y
LP002588,Male,Yes,4625.0,111.0,Y
LP001744,Male,No,2971.0,144.0,Y
LP002990,Female,No,4583.0,133.0,N
LP002113,Female,No,1830.0,,N
LP002606,Female,No,3159.0,100.0,Y
LP002494,Male,No,6000.0,140.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP001633,Male,Yes,6400.0,180.0,N
LP001473,Male,No,2014.0,74.0,Y
LP001900,Male,Yes,2750.0,115.0,Y
LP002209,Female,No,2764.0,110.0,Y
LP002231,Female,No,6000.0,156.0,Y
LP002250,Male,Yes,5488.0,125.0,Y
LP001029,Male,No,1853.0,114.0,N
LP001449,Male,No,3865.0,,Y
LP002319,Male,Yes,6256.0,160.0,Y
LP001715,Male,Yes,5703.0,130.0,Y
LP001275,Male,Yes,3988.0,50.0,Y
LP001014,Male,Yes,3036.0,158.0,N
LP002974,Male,Yes,3232.0,108.0,Y
LP002706,Male,Yes,5285.0,161.0,Y
LP002743,Female,No,2138.0,99.0,N
LP001097,Male,No,4692.0,,N
LP002517,Male,Yes,2653.0,113.0,N
LP002892,Male,Yes,6540.0,205.0,Y
LP001233,Male,Yes,10750.0,312.0,Y
LP001032,Male,No,4950.0,125.0,Y
LP002643,Male,Yes,3283.0,148.0,Y
LP002990,Female,No,,133.0,N
LP001610,Male,Yes,5516.0,,N
LP001431,Female,No,2137.0,137.0,Y
LP001949,Male,Yes,4416.0,,Y
LP001608,Male,Yes,2045.0,101.0,Y
LP001431,Female,No,2137.0,137.0,Y
LP002670,Female,Yes,2031.0,113.0,Y
LP002369,Male,Yes,2920.0,87.0,Y
LP002255,Male,No,9167.0,,Y
LP002131,Male,Yes,3083.0,126.0,Y
LP001578,Male,Yes,2439.0,129.0,Y
LP002898,Male,Yes,1880.0,61.0,N
LP002234,Male,No,7167.0,128.0,Y
LP002244,Male,Yes,2333.0,,Y
LP002006,Female,No,2507.0,56.0,Y
LP001248,Male,No,3500.0,81.0,Y
LP002098,Male,No,2935.0,98.0,Y
LP001716,Male,Yes,3173.0,137.0,Y
LP002051,Male,Yes,2400.0,115.0,Y
LP002100,Male,No,,71.0,Y
LP002473,Male,Yes,8334.0,160.0,N
LP001788,Female,No,3463.0,122.0,Y
LP001947,Male,Yes,2383.0,172.0,Y
LP001819,Male,Yes,6608.0,137.0,Y
LP002050,Male,Yes,10000.0,155.0,N
LP002453,Male,No,7085.0,84.0,Y
LP001641,Male,Yes,2178.0,66.0,N
LP002422,Male,No,37719.0,152.0,Y
LP002940,Male,No,3833.0,110.0,Y
LP001669,Female,No,1907.0,120.0,Y
LP001518,Male,Yes,1538.0,30.0,Y
LP002547,Male,Yes,,500.0,N
LP001726,Male,Yes,3727.0,131.0,Y
LP002537,Male,Yes,2083.0,128.0,Y
LP001514,Female,Yes,2330.0,100.0,Y
LP002126,Male,Yes,,74.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP001492,Male,No,14999.0,242.0,N
LP002602,Male,No,6283.0,209.0,N
LP002226,Male,Yes,3333.0,128.0,Y
LP002305,Female,No,4547.0,,Y
LP002305,Female,No,4547.0,115.0,Y
LP002408,Male,No,3660.0,187.0,Y
LP002544,Male,Yes,1958.0,131.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP002035,Male,Yes,3717.0,120.0,Y
LP002837,Male,Yes,3400.0,123.0,N
LP002194,Female,No,15759.0,55.0,Y
LP002582,Female,No,17263.0,225.0,Y
LP002690,Male,No,2500.0,55.0,Y
LP002106,Male,Yes,5503.0,70.0,Y
LP002194,Female,No,15759.0,55.0,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP002444,Male,No,2769.0,190.0,N
LP001432,Male,Yes,2957.0,81.0,Y
LP002739,Male,Yes,2917.0,66.0,N
LP002739,Male,Yes,2917.0,66.0,N
LP001806,Male,No,2965.0,155.0,Y
LP001806,Male,No,2965.0,155.0,Y
LP002297,Male,No,2500.0,103.0,Y
LP001343,Male,Yes,1759.0,131.0,Y
LP001238,Male,Yes,7100.0,,Y
LP001157,Female,No,3086.0,120.0,Y
LP001179,Male,Yes,4616.0,134.0,N
LP001002,Male,No,5849.0,,Y
LP002916,Male,Yes,2297.0,104.0,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP002794,Female,No,2667.0,84.0,Y
LP002447,Male,Yes,1958.0,60.0,Y
LP002151,Male,Yes,3875.0,,N
LP002357,Female,No,2720.0,80.0,N
LP002211,Male,Yes,4817.0,120.0,Y
LP001579,Male,No,2237.0,63.0,N
LP002960,Male,Yes,2400.0,,N
LP001379,Male,Yes,3800.0,216.0,N
LP002502,Female,Yes,210.0,98.0,Y
LP001844,Male,No,16250.0,192.0,N
LP002226,Male,Yes,3333.0,128.0,Y
LP001664,Male,No,4191.0,120.0,Y
LP001421,Male,Yes,5568.0,175.0,N
LP002443,Male,Yes,3340.0,150.0,N
LP002788,Male,Yes,2454.0,181.0,N
LP001487,Male,No,4895.0,102.0,Y
LP002626,Male,Yes,2479.0,188.0,Y
LP002741,Female,Yes,4608.0,140.0,Y
LP002555,Male,Yes,4583.0,160.0,Y
LP002366,Male,Yes,2666.0,121.0,Y
LP002138,Male,Yes,2625.0,187.0,Y
LP001482,Male,Yes,,25.0,Y
LP001865,Male,Yes,6083.0,330.0,Y
LP002113,Female,No,1830.0,,N
LP001356,Male,Yes,4652.0,,Y
LP001493,Male,Yes,4200.0,129.0,N
LP001245,Male,Yes,1875.0,,Y
LP001514,Female,Yes,2330.0,100.0,Y
LP002588,Male,Yes,4625.0,111.0,Y
LP001334,Male,Yes,4188.0,,Y
LP002974,Male,Yes,3232.0,108.0,Y
LP002615,Male,Yes,4865.0,208.0,Y
LP002493,Male,No,4166.0,98.0,N
LP002541,Male,Yes,10833.0,234.0,Y
LP002931,Male,Yes,6000.0,205.0,N
LP002778,Male,Yes,6633.0,,N
LP001682,Male,Yes,3992.0,,N
LP002341,Female,No,2600.0,160.0,N
LP001849,Male,No,6045.0,115.0,N
LP002832,Male,Yes,8799.0,258.0,N
LP001673,Male,No,11000.0,83.0,N
LP001768,Male,Yes,3716.0,42.0,Y
LP002958,Male,No,3676.0,172.0,Y
LP002068,Male,No,4917.0,130.0,Y
LP001824,Male,Yes,2882.0,123.0,Y
LP001398,Male,No,5050.0,118.0,Y
LP002178,Male,Yes,3013.0,95.0,Y
LP001334,Male,Yes,4188.0,115.0,Y
LP002379,Male,No,6500.0,105.0,N
LP001392,Female,No,7451.0,,Y
LP002429,Male,Yes,3466.0,130.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP001198,Male,Yes,8080.0,180.0,Y
LP001688,Male,Yes,3500.0,135.0,Y
LP001891,Male,Yes,11146.0,136.0,Y
LP002738,Male,No,3617.0,107.0,Y
LP001199,Male,Yes,3357.0,144.0,Y
LP002097,Male,No,4384.0,117.0,Y
LP001319,Male,Yes,3273.0,81.0,Y
LP002699,Male,Yes,17500.0,400.0,Y
LP002243,Male,Yes,3010.0,,N
LP002288,Male,Yes,2889.0,,N
LP002868,Male,Yes,3159.0,108.0,Y
LP001637,Male,Yes,33846.0,260.0,N
LP002544,Male,Yes,1958.0,131.0,Y
LP002055,Female,No,,132.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP001754,Male,Yes,4735.0,138.0,N
LP001871,Female,No,7200.0,120.0,Y
LP001910,Male,No,4053.0,158.0,N
LP002328,Male,Yes,,218.0,N
LP002229,Male,No,5941.0,296.0,Y
LP002175,Male,Yes,4750.0,130.0,Y
LP002180,Male,No,6822.0,141.0,Y
LP002377,Female,No,8624.0,150.0,Y
LP002281,Male,Yes,3033.0,95.0,Y
LP002065,Male,Yes,15000.0,300.0,Y
LP002585,Male,Yes,3597.0,119.0,N
LP002446,Male,Yes,2309.0,,N
LP002364,Male,Yes,14880.0,96.0,Y
LP001367,Male,Yes,3052.0,,Y
LP001541,Male,Yes,6000.0,160.0,Y
LP002862,Male,Yes,6125.0,187.0,N
LP002386,Male,No,12876.0,405.0,Y
LP001370,Male,No,7333.0,120.0,N
LP001926,Male,Yes,3704.0,120.0,Y
LP001253,Male,Yes,5266.0,187.0,Y
LP001333,Male,Yes,1977.0,50.0,Y
LP001334,Male,Yes,4188.0,115.0,Y
LP002684,Female,No,3400.0,95.0,N
LP002533,Male,Yes,2947.0,,N
LP001925,Female,No,2600.0,99.0,N
LP001778,Male,Yes,3155.0,140.0,Y
LP002144,Female,No,3813.0,116.0,Y
LP001603,Male,Yes,4344.0,87.0,N
LP001225,Male,Yes,5726.0,258.0,N
LP001940,Male,Yes,3153.0,134.0,Y
LP002622,Male,Yes,3510.0,243.0,Y
LP001245,Male,Yes,,97.0,Y
LP002789,Male,Yes,3593.0,132.0,N
LP002778,Male,Yes,6633.0,,N
LP001922,Male,Yes,20667.0,,N
LP001940,Male,Yes,3153.0,134.0,Y
LP002606,Female,No,3159.0,100.0,Y
LP001677,Male,No,4923.0,166.0,Y
LP001996,Male,No,20233.0,480.0,N
LP001786,Male,Yes,5746.0,255.0,N
LP002531,Male,Yes,16667.0,86.0,Y
LP002706,Male,Yes,5285.0,161.0,Y
LP001492,Male,No,14999.0,242.0,N
LP001018,Male,Yes,4006.0,168.0,Y
LP002236,Male,Yes,4566.0,100.0,N
LP001146,Female,Yes,2645.0,120.0,N
LP002821,Male,No,5800.0,132.0,Y
LP002197,Male,Yes,5185.0,155.0,Y
LP002424,Male,Yes,7333.0,175.0,Y
LP002893,Male,No,1836.0,90.0,N
LP002453,Male,No,7085.0,84.0,Y
LP001241,Female,No,4300.0,136.0,N
LP001908,Female,Yes,4100.0,124.0,Y
LP001666,Male,No,8333.0,187.0,Y
LP002263,Male,Yes,2583.0,120.0,Y
LP001350,Male,Yes,13650.0,,Y
LP001813,Male,No,6050.0,120.0,N
LP001859,Male,Yes,14683.0,304.0,N
LP001647,Male,Yes,9328.0,188.0,Y
LP001326,Male,No,6782.0,,N
LP001792,Male,Yes,3315.0,96.0,Y
LP001935,Male,No,9508.0,187.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP002917,Female,No,,70.0,Y
LP001882,Male,Yes,4333.0,160.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP002113,Female,No,1830.0,,N
LP001228,Male,No,3200.0,126.0,N
LP002990,Female,No,4583.0,133.0,N
LP002979,Male,Yes,4106.0,40.0,Y
LP002106,Male,Yes,5503.0,70.0,Y
LP001422,Female,No,10408.0,259.0,Y
LP001047,Male,Yes,2600.0,116.0,N
LP002571,Male,No,3691.0,110.0,Y
LP002401,Male,Yes,2213.0,,Y
LP002494,Male,No,6000.0,140.0,Y
LP001580,Male,Yes,8000.0,200.0,Y
LP002729,Male,No,11250.0,196.0,N
LP001565,Male,Yes,3089.0,121.0,N
LP002842,Male,Yes,3417.0,186.0,Y
LP002587,Male,Yes,2600.0,107.0,Y
LP001112,Female,Yes,3667.0,144.0,Y
LP001245,Male,Yes,1875.0,97.0,Y
LP002640,Male,Yes,6065.0,250.0,Y
LP002377,Female,No,8624.0,150.0,Y
LP002434,Male,Yes,4652.0,110.0,Y
LP001896,Male,Yes,3900.0,90.0,Y
LP001940,Male,Yes,3153.0,134.0,Y
LP002369,Male,Yes,2920.0,87.0,Y
LP002755,Male,Yes,2239.0,,Y
LP001776,Female,No,8333.0,280.0,Y
LP001516,Female,Yes,,70.0,Y
LP001546,Male,No,2980.0,120.0,Y
LP002936,Male,Yes,3859.0,142.0,Y
LP002239,Male,No,2346.0,132.0,Y
LP001914,Male,Yes,3927.0,112.0,Y
LP001282,Male,Yes,2500.0,104.0,Y
LP001720,Male,Yes,,100.0,Y
LP002116,Female,No,2378.0,46.0,N
LP002191,Male,Yes,19730.0,570.0,N
LP002008,Male,Yes,5746.0,144.0,Y
LP001535,Male,No,3254.0,50.0,Y
LP002841,Male,Yes,3166.0,104.0,N
LP002562,Male,Yes,5333.0,186.0,Y
LP001720,Male,Yes,3850.0,100.0,Y
LP002689,Male,Yes,2192.0,45.0,Y
LP002434,Male,Yes,4652.0,,Y
LP001674,Male,Yes,2600.0,90.0,Y
LP001806,Male,No,2965.0,155.0,Y
LP001658,Male,No,3858.0,76.0,Y
LP002945,Male,Yes,9963.0,180.0,Y
LP002524,Male,No,,162.0,Y
LP002487,Male,Yes,3015.0,153.0,Y
LP001535,Male,No,3254.0,50.0,Y
LP001119,Male,No,3600.0,80.0,N
LP001146,Female,Yes,2645.0,120.0,N
LP001206,Male,Yes,3029.0,99.0,Y
LP002144,Female,No,3813.0,116.0,Y
LP001310,Male,Yes,5695.0,175.0,Y
LP002229,Male,No,5941.0,296.0,Y
LP001112,Female,Yes,3667.0,144.0,Y
LP001711,Male,Yes,3430.0,128.0,N
LP001925,Female,No,,99.0,N
LP002931,Male,Yes,6000.0,205.0,N
LP001531,Male,No,9166.0,244.0,N
LP002794,Female,No,2667.0,84.0,Y
LP001473,Male,No,2014.0,74.0,Y
LP002180,Male,No,6822.0,141.0,Y
LP001914,Male,Yes,3927.0,112.0,Y
LP001936,Male,Yes,3075.0,139.0,Y
LP002239,Male,No,2346.0,132.0,Y
LP001792,Male,Yes,3315.0,96.0,Y
LP002755,Male,Yes,2239.0,128.0,Y
LP002448,Male,Yes,3948.0,149.0,N
LP001112,Female,Yes,3667.0,144.0,Y
LP001978,Male,No,4000.0,140.0,Y
LP002606,Female,No,3159.0,100.0,Y
LP002190,Male,Yes,6325.0,175.0,Y
LP001653,Male,No,4885.0,48.0,Y
LP002768,Male,No,3358.0,80.0,N
LP001800,Male,Yes,2510.0,140.0,N
LP001864,Male,Yes,4931.0,128.0,N
LP001322,Male,No,4133.0,122.0,Y
LP001677,Male,No,,,Y
LP001518,Male,Yes,1538.0,30.0,Y
LP001743,Male,Yes,4009.0,116.0,Y
LP002888,Male,No,3182.0,161.0,Y
LP002739,Male,Yes,2917.0,66.0,N
LP001579,Male,No,2237.0,,N
LP001606,Male,Yes,3497.0,116.0,Y
LP001972,Male,Yes,2875.0,105.0,Y
LP002560,Male,No,2699.0,,Y
LP001846,Female,No,3083.0,255.0,Y
LP002197,Male,Yes,5185.0,155.0,Y
LP001682,Male,Yes,3992.0,,N
LP001205,Male,Yes,2500.0,120.0,Y
LP001228,Male,No,3200.0,126.0,N
LP001641,Male,Yes,2178.0,66.0,N
LP001693,Female,No,3244.0,80.0,Y
LP001266,Male,Yes,2395.0,,Y
LP002637,Male,No,3598.0,100.0,N
LP001404,Female,Yes,3167.0,154.0,Y
LP002898,Male,Yes,1880.0,61.0,N
LP002544,Male,Yes,1958.0,131.0,Y
LP001894,Male,Yes,2620.0,150.0,Y
LP002255,Male,No,9167.0,185.0,Y
LP002841,Male,Yes,3166.0,104.0,N
LP001086,Male,No,1442.0,35.0,N
LP002777,Male,Yes,2785.0,110.0,Y
LP001529,Male,Yes,2577.0,152.0,Y
LP002740,Male,Yes,,157.0,Y
LP002697,Male,No,4680.0,,N
LP001100,Male,No,12500.0,320.0,N
LP002342,Male,Yes,,239.0,N
LP001207,Male,Yes,2609.0,165.0,N
LP001749,Male,Yes,7578.0,175.0,Y
LP002113,Female,No,1830.0,,N
LP002487,Male,Yes,3015.0,153.0,Y
LP002142,Female,Yes,5500.0,105.0,N
LP002502,Female,Yes,210.0,98.0,Y
LP001859,Male,Yes,14683.0,304.0,N
LP001849,Male,No,6045.0,,N
LP002953,Male,Yes,5703.0,128.0,Y
LP002634,Female,No,13262.0,40.0,Y
LP001722,Male,Yes,150.0,,N
LP002898,Male,Yes,1880.0,61.0,N
LP001768,Male,Yes,3716.0,42.0,Y
LP001250,Male,Yes,4755.0,95.0,N
LP002043,Female,No,3541.0,112.0,Y
LP001029,Male,No,1853.0,114.0,N
LP001884,Female,No,2876.0,90.0,Y
LP001052,Male,Yes,3717.0,151.0,N
LP002211,Male,Yes,4817.0,120.0,Y
LP001666,Male,No,8333.0,187.0,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP002178,Male,Yes,3013.0,95.0,Y
LP001228,Male,No,3200.0,126.0,N
LP001289,Male,No,8566.0,210.0,Y
LP002964,Male,Yes,3987.0,157.0,Y
LP001384,Male,Yes,2071.0,94.0,Y
LP002006,Female,No,,56.0,Y
LP001814,Male,Yes,9703.0,112.0,Y
LP002190,Male,Yes,6325.0,175.0,Y
LP002898,Male,Yes,1880.0,61.0,N
LP001014,Male,Yes,3036.0,158.0,N
LP001432,Male,Yes,2957.0,81.0,Y
LP002300,Female,No,1963.0,53.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP002820,Male,Yes,5923.0,211.0,Y
LP001716,Male,Yes,,137.0,Y
LP002043,Female,No,3541.0,112.0,Y
LP001119,Male,No,3600.0,80.0,N
LP001046,Male,Yes,5955.0,315.0,Y
LP002537,Male,Yes,2083.0,128.0,Y
LP001241,Female,No,4300.0,136.0,N
LP002983,Male,Yes,8072.0,253.0,Y
LP001367,Male,Yes,3052.0,100.0,Y
LP001011,Male,Yes,5417.0,267.0,Y
LP002225,Male,Yes,5391.0,,Y
LP002332,Male,Yes,2253.0,110.0,Y
LP001519,Female,No,10000.0,225.0,N
LP002139,Male,Yes,9083.0,228.0,Y
LP002191,Male,Yes,19730.0,570.0,N
LP002868,Male,Yes,3159.0,108.0,Y
LP002978,Female,No,2900.0,71.0,Y
LP001892,Male,No,2833.0,126.0,Y
LP002990,Female,No,4583.0,133.0,N
LP002723,Male,No,3588.0,110.0,N
LP002494,Male,No,6000.0,140.0,Y
LP001894,Male,Yes,2620.0,150.0,Y
LP001041,Male,Yes,2600.0,115.0,Y
LP002116,Female,No,2378.0,46.0,N
LP001020,Male,Yes,12841.0,349.0,N
LP002459,Male,Yes,4301.0,118.0,Y
LP001006,Male,Yes,2583.0,120.0,Y
LP002211,Male,Yes,4817.0,120.0,Y
LP001859,Male,Yes,14683.0,304.0,N
LP001198,Male,Yes,8080.0,180.0,Y
LP002219,Male,Yes,8750.0,130.0,Y
LP001157,Female,No,3086.0,120.0,Y
LP001020,Male,Yes,12841.0,349.0,N
LP001910,Male,No,4053.0,158.0,N
LP001570,Male,Yes,4167.0,158.0,Y
LP002960,Male,Yes,2400.0,,N
LP001279,Male,No,,136.0,Y
LP001011,Male,Yes,5417.0,267.0,Y
LP001011,Male,Yes,5417.0,267.0,Y
LP002961,Male,Yes,3400.0,173.0,Y
LP002055,Female,No,3166.0,132.0,Y
LP001844,Male,No,16250.0,192.0,N
LP002877,Male,Yes,1782.0,107.0,Y
LP002348,Male,Yes,5829.0,138.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP002833,Male,Yes,4467.0,120.0,Y
LP002229,Male,No,5941.0,296.0,Y
LP001669,Female,No,1907.0,120.0,Y
LP002190,Male,Yes,6325.0,175.0,Y
LP002837,Male,Yes,3400.0,123.0,N
LP002281,Male,Yes,3033.0,95.0,Y
LP001786,Male,Yes,5746.0,255.0,N
LP001029,Male,No,1853.0,114.0,N
LP001369,Male,Yes,11417.0,,Y
LP002319,Male,Yes,6256.0,160.0,Y
LP002459,Male,Yes,4301.0,118.0,Y
LP001046,Male,Yes,,315.0,Y
LP002053,Male,Yes,4342.0,124.0,Y
LP001282,Male,Yes,2500.0,104.0,Y
LP002842,Male,Yes,3417.0,186.0,Y
LP001811,Male,Yes,3406.0,123.0,Y
LP001398,Male,No,5050.0,118.0,Y
LP002472,Male,No,4354.0,136.0,Y
LP002519,Male,Yes,4691.0,100.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP001560,Male,Yes,1863.0,98.0,Y
LP002187,Male,No,2500.0,96.0,N
LP001086,Male,No,1442.0,35.0,N
LP002236,Male,Yes,4566.0,100.0,N
LP002345,Male,Yes,1025.0,112.0,Y
LP001940,Male,Yes,3153.0,134.0,Y
LP002974,Male,Yes,3232.0,108.0,Y
LP002435,Male,Yes,,55.0,N
LP002936,Male,Yes,,142.0,Y
LP001073,Male,Yes,4226.0,110.0,Y
LP001977,Male,Yes,1625.0,96.0,Y
LP001032,Male,No,4950.0,125.0,Y
LP001926,Male,Yes,3704.0,120.0,Y
LP001275,Male,Yes,3988.0,50.0,Y
LP001656,Male,No,12000.0,164.0,N
LP001910,Male,No,4053.0,158.0,N
LP001758,Male,Yes,6250.0,210.0,Y
LP002494,Male,No,6000.0,140.0,Y
LP001432,Male,Yes,2957.0,81.0,Y
LP002776,Female,No,5000.0,103.0,N
LP002300,Female,No,1963.0,53.0,Y
LP001253,Male,Yes,5266.0,187.0,Y
LP001751,Male,Yes,3250.0,170.0,N
LP001194,Male,Yes,2708.0,97.0,Y
LP001768,Male,Yes,3716.0,42.0,Y
LP001536,Male,Yes,39999.0,600.0,Y
LP001636,Male,Yes,4600.0,73.0,Y
LP001836,Female,No,3427.0,138.0,N
LP002435,Male,Yes,3539.0,55.0,N
LP001006,Male,Yes,,120.0,Y
LP001633,Male,Yes,6400.0,180.0,N
LP001528,Male,No,6277.0,118.0,N
LP002624,Male,Yes,20833.0,480.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP002705,Male,Yes,3775.0,110.0,Y
LP001883,Female,No,3418.0,135.0,N
LP002755,Male,Yes,2239.0,128.0,Y
LP001577,Female,Yes,4583.0,,N
LP002097,Male,No,4384.0,117.0,Y
LP001095,Male,No,3167.0,74.0,N
LP002142,Female,Yes,5500.0,105.0,N
LP002841,Male,Yes,3166.0,104.0,N
LP002370,Male,No,2717.0,60.0,Y
LP002545,Male,No,3547.0,80.0,N
LP001891,Male,Yes,11146.0,136.0,Y
LP001528,Male,No,6277.0,118.0,N
LP001894,Male,Yes,,150.0,Y
LP002536,Male,Yes,3095.0,113.0,Y
LP002555,Male,Yes,4583.0,160.0,Y
LP002792,Male,Yes,5468.0,26.0,Y
LP002051,Male,Yes,2400.0,115.0,Y
LP002571,Male,No,3691.0,110.0,Y
LP001488,Male,Yes,4000.0,290.0,N
LP002161,Female,No,4723.0,81.0,N
LP002188,Male,No,5124.0,124.0,N
LP001052,Male,Yes,3717.0,151.0,N
LP001120,Male,No,1800.0,47.0,Y
LP001199,Male,Yes,3357.0,144.0,Y
LP001896,Male,Yes,3900.0,90.0,Y
LP002229,Male,No,5941.0,296.0,Y
LP001146,Female,Yes,2645.0,,N
LP002755,Male,Yes,2239.0,128.0,Y
LP002690,Male,No,2500.0,55.0,Y
LP002519,Male,Yes,4691.0,100.0,Y
LP002792,Male,Yes,5468.0,26.0,Y
LP002624,Male,Yes,20833.0,480.0,Y
LP002741,Female,Yes,4608.0,140.0,Y
LP002297,Male,No,2500.0,,Y
LP001994,Female,No,2400.0,104.0,N
LP002272,Male,Yes,3276.0,135.0,Y
LP002386,Male,No,12876.0,405.0,Y
LP001310,Male,Yes,5695.0,175.0,Y
LP001006,Male,Yes,2583.0,120.0,Y
LP001865,Male,Yes,6083.0,330.0,Y
LP001052,Male,Yes,3717.0,151.0,N
LP002717,Male,Yes,1025.0,,Y
LP001123,Male,Yes,2400.0,75.0,Y
LP002377,Female,No,8624.0,150.0,Y
LP001384,Male,Yes,2071.0,94.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP002308,Male,Yes,2167.0,115.0,Y
LP001841,Male,No,2583.0,104.0,Y
LP001711,Male,Yes,3430.0,128.0,N
LP002036,Male,Yes,2058.0,88.0,Y
LP001586,Male,Yes,3522.0,81.0,N
LP001972,Male,Yes,2875.0,105.0,Y
LP002141,Male,Yes,2666.0,95.0,Y
LP002789,Male,Yes,3593.0,132.0,N
LP002191,Male,Yes,19730.0,570.0,N
LP002979,Male,Yes,,40.0,Y
LP002175,Male,Yes,4750.0,130.0,Y
LP002444,Male,No,2769.0,190.0,N
LP001032,Male,No,4950.0,125.0,Y
LP002626,Male,Yes,2479.0,,Y
LP001993,Female,No,3762.0,135.0,Y
LP001024,Male,Yes,3200.0,70.0,Y
LP001974,Female,No,5000.0,132.0,Y
LP001273,Male,Yes,6000.0,265.0,N
LP002106,Male,Yes,5503.0,70.0,Y
LP002043,Female,No,,112.0,Y
LP001325,Male,No,3620.0,25.0,Y
LP002777,Male,Yes,2785.0,110.0,Y
LP001259,Male,Yes,1000.0,110.0,N
LP001345,Male,Yes,4288.0,133.0,Y
LP001883,Female,No,3418.0,135.0,N
LP002128,Male,Yes,2583.0,125.0,Y
LP002317,Male,Yes,81000.0,,N
LP001955,Female,No,5000.0,,N
LP002281,Male,Yes,3033.0,95.0,Y
LP001238,Male,Yes,7100.0,125.0,Y
LP001531,Male,No,9166.0,244.0,N
LP002541,Male,Yes,10833.0,234.0,Y
LP001106,Male,Yes,2275.0,,Y
LP002926,Male,Yes,2726.0,106.0,N
LP001699,Male,No,2479.0,,Y
LP002116,Female,No,2378.0,46.0,N
LP001279,Male,No,2366.0,136.0,Y
LP001814,Male,Yes,9703.0,112.0,Y
LP002110,Male,Yes,5250.0,160.0,Y
LP001634,Male,No,1916.0,67.0,N
LP002386,Male,No,12876.0,405.0,Y
LP001326,Male,No,6782.0,,N
LP002731,Female,No,18165.0,125.0,Y
LP002448,Male,Yes,3948.0,149.0,N
LP001449,Male,No,3865.0,,Y
LP001430,Female,No,4166.0,44.0,Y
LP002500,Male,Yes,2947.0,70.0,N
LP001066,Male,Yes,9560.0,191.0,Y
